OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,CreationDate,Creator,EditDate,Editor,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,x,y
63,Acorn Woodpecker,1,No,,,,,,,,,,,,,,,,,,,,,,3a7e0c59-48fc-45f2-9dd9-dbd6e5d497ac,12/17/21 16:37,ccber_user,12/17/21 16:37,ccber_user,,,,,,,,,,,,,,,,-119.84365,34.40867474
64,Ruby-crowned Kinglet,1,No,,,,,,,,,,,,,,,,,,,,,,67b42827-6574-4fae-9e64-bfbd35d95eb9,12/17/21 16:37,ccber_user,12/17/21 16:37,ccber_user,,,,,,,,,,,,,,,,-119.8438901,34.40860879
65,Dark-eyed Junco,2,No,,,,,,,,,,,,,,,,,,,,,,9462442c-dd92-4c01-88dd-633ea6e8cd09,12/17/21 16:38,ccber_user,12/17/21 16:38,ccber_user,,,,,,,,,,,,,,,,-119.843666,34.40861095
66,California Scrub-Jay,2,No,,,,,,,,,,,,,,,,,,,,,,0580d178-d1e3-4011-ab20-2e05019285db,12/17/21 16:38,ccber_user,12/17/21 16:38,ccber_user,,,,,,,,,,,,,,,,-119.8438154,34.40864447
67,White-crowned Sparrow,18,No,,,,,,,,,,,,,,,,,,,,,,941f7219-1361-4112-9dbd-77e5c0f7373d,12/17/21 16:39,ccber_user,12/17/21 16:39,ccber_user,,,,,,,,,,,,,,,,-119.8435153,34.40838605
68,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,924ae165-bbfa-428f-9703-7a4036f27f09,12/17/21 16:39,ccber_user,12/17/21 16:39,ccber_user,,,,,,,,,,,,,,,,-119.8438324,34.40869853
69,Acorn Woodpecker,1,No,,,,,,,,,,,,,,,,,,,,,,5a4517a1-2258-4b48-94bc-d82fc7c1f450,12/17/21 16:40,ccber_user,12/17/21 16:40,ccber_user,,,,,,,,,,,,,,,,-119.8437446,34.40871907
70,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,5eb6c9e6-136a-4c1a-98ab-6f40e263c189,12/17/21 16:40,ccber_user,12/17/21 16:40,ccber_user,,,,,,,,,,,,,,,,-119.8438796,34.40852986
71,American Crow,5,No,,,,,,,,,,,,,,,,,,,,,,06750a4b-adaa-4b6a-98e1-c5f34e9aaffc,12/17/21 16:41,ccber_user,12/17/21 16:43,ccber_user,,,,,,,,,,,,,,,,-119.8436201,34.40835902
72,Bushtit,1,No,,,,,,,,,,,,,,,,,,,,,,dbad41f6-7f9c-42ac-8366-d9dc4fd88776,12/17/21 16:43,ccber_user,12/17/21 16:43,ccber_user,,,,,,,,,,,,,,,,-119.8436699,34.40872664
