OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,CreationDate,Creator,EditDate,Editor,x,y
76,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,3469ae66-2c18-4ebb-87b2-9f36c438cb65,3/24/2021 4:01:08 PM,ccber_user,3/24/2021 4:01:08 PM,ccber_user,-119.844256891859,34.4056177442102
77,Western Gull,1,No,,,,,,,,,,,,,,,,,,,,,,7b8ef2b0-3c33-4a7a-a56a-9471fdf215c4,3/24/2021 4:05:14 PM,ccber_user,3/24/2021 4:05:14 PM,ccber_user,-119.84430098836,34.4043170883878
78,Elegant Tern,1,No,Flyover,,,,,,,,,,,,,,,,,,,,,a39e72cb-a519-477e-89f3-f8f7b718fd69,3/24/2021 4:06:11 PM,ccber_user,3/24/2021 4:06:11 PM,ccber_user,-119.843786607638,34.4047891406648
79,Willet,1,No,,,,,,,,,,,,,,,,,,,,,,18382f5d-eb3f-4187-965b-25a7870073d7,3/24/2021 4:07:55 PM,ccber_user,3/24/2021 4:07:55 PM,ccber_user,-119.844654726054,34.4049795246943
80,House Finch,3,No,,,,,,,,,,,,,,,,,,,,,,9555311c-ad63-4fb6-b8ae-cfae52f79637,3/24/2021 4:09:45 PM,ccber_user,3/24/2021 4:09:45 PM,ccber_user,-119.844465136613,34.4053489701637
81,Bushtit,1,No,,,,,,,,,,,,,,,,,,,,,,6fe669a3-7fbd-4c33-afcb-c77354e3cac7,3/24/2021 4:10:09 PM,ccber_user,3/24/2021 4:10:09 PM,ccber_user,-119.844589865894,34.4055414111288
82,Common Yellowthroat,1,No,,,,,,,,,,,,,,,,,,,,,,1b002247-0ced-4815-8a2f-1e558912e0a6,3/24/2021 4:11:47 PM,ccber_user,3/24/2021 4:11:47 PM,ccber_user,-119.844634769081,34.4055347213915
83,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,edacaddd-6999-4ff0-a3e6-b11dccbce2da,3/24/2021 4:11:56 PM,ccber_user,3/24/2021 4:11:56 PM,ccber_user,-119.844697336741,34.4056355728675
84,Northern Mockingbird,1,Yes,,,,Changed Repeat Observation from No to Yes after survey review.,,,,,,,,,,,,,,,,,,5b056a8f-2eb1-4f36-bde2-b9664157018f,3/24/2021 4:14:10 PM,ccber_user,4/5/2021 7:12:00 PM,CCBER-Admin,-119.844696621682,34.406204068241
85,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,efe32863-3772-4948-9d9a-a65e6c6d7908,3/24/2021 4:15:45 PM,ccber_user,3/24/2021 4:15:45 PM,ccber_user,-119.844792663264,34.4062956566804
