OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,CreationDate,Creator,EditDate,Editor,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,x,y
60,Yellow-rumped Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,e0046da7-bc8d-4a44-baf5-d743e92f2fe0,3/15/2022 3:33:53 PM,ccber_user,3/15/2022 3:33:53 PM,ccber_user,,,,,,,,,,,,,,,,-119.843531235467,34.4084697074045
61,Dark-eyed Junco,2,No,,,,,,,,,,,,,,,,,,,,,,c177cde2-de19-4251-bc88-6e2a6b26dcbb,3/15/2022 3:34:01 PM,ccber_user,3/15/2022 3:34:22 PM,ccber_user,,,,,,,,,,,,,,,,-119.843621057114,34.408399307509
62,House Finch,2,No,,,,,,,,,,,,,,,,,,,,,,88f16c4e-10e7-4b48-a4f4-63c28a9691bd,3/15/2022 3:34:09 PM,ccber_user,3/15/2022 3:34:09 PM,ccber_user,,,,,Samsung SM-T713,4.23,3.76,34.4085521333333,-119.8437058,-28.9,1.2,0.9,0.8,1,,-119.843705799687,34.4085521336604
63,House Wren,1,No,,,,,,,,,,,,,,,,,,,,,,2a5a4f10-ebf9-4edf-9e63-7a3f12327381,3/15/2022 3:35:48 PM,ccber_user,3/15/2022 3:35:48 PM,ccber_user,,,,,Samsung SM-T713,3.29,3.29,34.4081691833333,-119.843650716667,-28.1,1,0.7,0.7,1,,-119.84365071679,34.4081691832083
64,House Finch,1,No,,,,,,,,,,,,,,,,,,,,,,5d653b9c-4cd5-4d85-b630-025737d47004,3/15/2022 3:37:14 PM,ccber_user,3/15/2022 3:37:14 PM,ccber_user,,,,,,,,,,,,,,,,-119.843598601927,34.4081473477477
65,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,b49a985d-cf43-44e8-839a-7c092d7553fb,3/15/2022 3:37:44 PM,ccber_user,3/15/2022 3:37:44 PM,ccber_user,,,,,,,,,,,,,,,,-119.843535727044,34.4081547584051
66,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,49c97b23-dd75-4d0e-97c5-c963d0fab861,3/15/2022 3:39:19 PM,ccber_user,3/15/2022 3:39:19 PM,ccber_user,,,,,Samsung SM-T713,3.29,3.29,34.40766235,-119.843778566667,-30.2,1,0.7,0.7,1,,-119.843778566818,34.4076623503262
67,American Crow,2,No,,,,,,,,,,,,,,,,,,,,,,21350b39-b7e4-4482-8ff8-0cddfaa46095,3/15/2022 3:39:46 PM,ccber_user,3/15/2022 3:39:46 PM,ccber_user,,,,,,,,,,,,,,,,-119.843769262966,34.4077508799526
68,California Gull,2,No,,,,,,,,,,,,,,,,,,,,,,d3cabb64-0873-4e24-977a-21d290fac03d,3/15/2022 3:43:03 PM,ccber_user,3/15/2022 3:49:25 PM,ccber_user,,,,,,,,,,,,,,,,-119.843178545209,34.4068790165436
69,Western Sandpiper,2,No,,,,,,,,,,,,,,,,,,,,,,591583aa-f529-4bde-ae74-bf64d1c7cc08,3/15/2022 3:44:33 PM,ccber_user,3/15/2022 3:44:33 PM,ccber_user,,,,,,,,,,,,,,,,-119.843097704918,34.4068679007583
70,Peep sp.,29,No,,,,possible semipalmated,,,,,,,,,,,,,,,,,,c3273654-1eac-485c-93b6-8dfad554a62d,3/15/2022 3:45:01 PM,ccber_user,3/15/2022 3:45:01 PM,ccber_user,,,,,Samsung SM-T713,3.29,3.29,34.4070367666667,-119.843545416667,-32.9,1,0.7,0.7,1,,-119.843545416272,34.4070367667067
71,House Finch,2,No,,,,,,,,,,,,,,,,,,,,,,8eae29f8-08b6-49a1-a388-cb4ea1c70eaa,3/15/2022 3:48:39 PM,ccber_user,3/15/2022 3:48:50 PM,ccber_user,,,,,,,,,,,,,,,,-119.843730948921,34.4072532562628
72,Brown Pelican,1,No,,,,,,,,,,,,,,,,,,,,,,3a80a9b9-fd5e-4873-8960-fc820207a5a2,3/15/2022 3:49:56 PM,ccber_user,3/15/2022 3:49:56 PM,ccber_user,,,,,,,,,,,,,,,,-119.843985161367,34.4065687219312
73,Mallard,2,No,,,,,,,,,,,,,,,,,,,,,,4fcb723c-919d-40a6-accf-266fa7c7f5f0,3/15/2022 3:50:04 PM,ccber_user,3/15/2022 3:50:04 PM,ccber_user,,,,,,,,,,,,,,,,-119.844164804661,34.4064538556011
74,American Crow,6,No,,,,,,,,,,,,,,,,,,,,,,d05d560e-08af-4f4a-87f0-2cca809bea2f,3/15/2022 3:50:16 PM,ccber_user,3/15/2022 3:50:16 PM,ccber_user,,,,,,,,,,,,,,,,-119.844308519835,34.40662800755
75,American Pipit,1,No,,,,,,,,,,,,,,,,,,,,,,1fb02b99-c987-4b08-8666-4ea84e531da8,3/15/2022 3:51:06 PM,ccber_user,3/15/2022 3:51:06 PM,ccber_user,,,,,,,,,,,,,,,,-119.843866131897,34.4063456884212
76,Semipalmated Plover,1,No,,,,,,,,,,,,,,,,,,,,,,6846ed87-4360-4904-a2e6-28d59c380582,3/15/2022 3:52:59 PM,ccber_user,3/15/2022 3:52:59 PM,ccber_user,,,,,,,,,,,,,,,,-119.843879604829,34.406238232612
77,Least Sandpiper,11,No,,,,,,,,,,,,,,,,,,,,,,3cc81c3d-477f-482d-bc52-c1e4ee455459,3/15/2022 3:53:42 PM,ccber_user,3/15/2022 3:53:42 PM,ccber_user,,,,,,,,,,,,,,,,-119.843785292504,34.4062197059133
78,American Pipit,1,No,,,,,,,,,,,,,,,,,,,,,,fa23b212-65e0-417e-9192-7cb8e5f57918,3/15/2022 3:53:49 PM,ccber_user,3/15/2022 3:53:49 PM,ccber_user,,,,,,,,,,,,,,,,-119.843897569339,34.406127070876
79,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,08f381b6-a920-45cd-ab6d-2a5c8e0cf20c,3/15/2022 3:55:34 PM,ccber_user,3/15/2022 3:55:34 PM,ccber_user,,,,,,,,,,,,,,,,-119.844095177141,34.4061381875009
80,House Finch,2,No,,,,,,,,,,,,,,,,,,,,,,1d09018a-e2fc-4fe2-8849-ebd15e6cf01d,3/15/2022 3:55:43 PM,ccber_user,3/15/2022 3:55:43 PM,ccber_user,,,,,,,,,,,,,,,,-119.844068230378,34.4060365680494
